LocalEscolaresCodigo;InstitucionCodigo;OfertaCodigo;Ano;TurnoCodigo;Sección;Edad;EdadDescripcion;Dpto_codigo;Dpto_descripcion;Distrito_codigo;Distrito_descripcion;localidad_codigo;localidad_descripcion;Zona;SectorCodigo;Semestre;EB1Varon;EB1Mujer;EB2Varon;EB2Mujer;EB3Varon;EB3Mujer;EB4Varon;EB4Mujer;CEGBVaron;CEGBMujer
0010002;10334;70738;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;5;4;2;1;0;0
0010002;10334;70738;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;5;0;9;4;0;0
0010002;10334;70738;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;1;1;3;2;0;0
0010002;10334;70738;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;1;0;5;0;0;0
0010002;10334;70738;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
0010002;10334;70738;2016;3;S1;20;20 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;21;21 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
0010002;10334;70738;2016;3;S1;22;22 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;23;23 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;24;24 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010002;10334;70738;2016;3;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010002;10334;70738;2016;3;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010002;10334;70738;2016;3;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;1;0;2;0;0
0010002;10334;70738;2016;3;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010004;23;70536;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010004;23;70536;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;1;0;2;0;1;0;0;0
0010004;23;70536;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;1;2;3;2;3;0;0
0010004;23;70536;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;1;0;0;2;0;3;0;0;0
0010004;23;70536;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;1;1;3;1;0;0
0010004;23;70536;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;0;1;3;4;0;0
0010004;23;70536;2016;3;S1;20;20 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;1;1;1;0;1;0;0;0
0010004;23;70536;2016;3;S1;21;21 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;1;0;0;0;1;0;1;1;0;0
0010004;23;70536;2016;3;S1;22;22 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;1;1;0;2;0;0
0010004;23;70536;2016;3;S1;23;23 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
0010004;23;70536;2016;3;S1;24;24 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;1;0;0;0;0;0;0;0;0;0
0010004;23;70536;2016;3;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;1;0;0;0;1;0;1;0;0
0010004;23;70536;2016;3;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;1;1;0;0;0;0;0
0010004;23;70536;2016;3;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;0;0;2;0;1;0;0
0010004;23;70536;2016;3;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;1;0;0;0;1;1;1;0;0
0010004;23;70536;2016;3;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;6;TACUMBU;1;1;6 - Anual;0;0;0;2;1;0;0;1;0;0
0010018;25;70537;2016;2;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;15;15 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;16;16 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;17;17 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;18;18 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;3;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;19;19 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;20;20 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;2;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;21;21 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;22;22 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;23;23 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;24;24 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010018;25;70537;2016;2;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;1;SAJONIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;1;0;0;1;0;0
0010019;26;70599;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;1;1;0;0;0;0;0
0010019;26;70599;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;1;0;0;1;2;1;0;0;0;0
0010019;26;70599;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;1;0;1;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;2;0;1;0;1;0;0;0;0;0
0010019;26;70599;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;1;0;1;0;0;1;0;1;0;0
0010019;26;70599;2016;3;S1;20;20 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;1;0;0;0;0;0
0010019;26;70599;2016;3;S1;21;21 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;22;22 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;1;1;0;0;0
0010019;26;70599;2016;3;S1;23;23 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;24;24 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;1;0;0;0;0;3;1;1;0;0
0010019;26;70599;2016;3;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;1;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010019;26;70599;2016;3;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010019;26;70599;2016;3;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;33;PRESIDENTE CARLOS ANTONIO LOPEZ;1;1;6 - Anual;1;1;0;0;0;2;0;0;0;0
0010020;27;70601;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;1;0;2;0;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;1;0;0;2;0;0;0;1;0;0
0010020;27;70601;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;1;0;0;2;3;0;0
0010020;27;70601;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;1;0;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;1;0;0;0;0;1;0;0
0010020;27;70601;2016;3;S1;20;20 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;1;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;21;21 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;1;1;0;1;0;1;0;0;0
0010020;27;70601;2016;3;S1;22;22 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;0;1;2;0;0
0010020;27;70601;2016;3;S1;23;23 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;0;2;0;0;0
0010020;27;70601;2016;3;S1;24;24 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;1;0;0;0;0;1;0;0
0010020;27;70601;2016;3;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;1;0;0;0;0;2;0;0;0
0010020;27;70601;2016;3;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010020;27;70601;2016;3;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010020;27;70601;2016;3;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;2;SAN ANTONIO;1;1;6 - Anual;1;0;0;1;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;15;15 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;1;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;16;16 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;1;3;1;1;0;0;0;0
0010038;87;70594;2016;2;S1;17;17 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;2;0;2;2;0;0;0;0
0010038;87;70594;2016;2;S1;18;18 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;3;0;0;0;0;0
0010038;87;70594;2016;2;S1;19;19 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;2;0;0;1;0;0;0;0
0010038;87;70594;2016;2;S1;20;20 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;1;1;0;0;0;0
0010038;87;70594;2016;2;S1;21;21 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;22;22 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010038;87;70594;2016;2;S1;23;23 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;24;24 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;2;0;0;0;0
0010038;87;70594;2016;2;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010038;87;70594;2016;2;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;2;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;1;1;0;0;0
0010038;87;70594;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
0010038;87;70594;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;1;3;0;0;0
0010038;87;70594;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;1;0;1;0;0;0
0010038;87;70594;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;3;2;0;0
0010038;87;70594;2016;3;S1;20;20 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;21;21 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;22;22 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;1;0;0
0010038;87;70594;2016;3;S1;23;23 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;2;1;0;0;0
0010038;87;70594;2016;3;S1;24;24 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;1;1;1;1;0;0
0010038;87;70594;2016;3;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010038;87;70594;2016;3;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;1;0;0;0;0;0
0010038;87;70594;2016;3;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;0;1;0;0;0
0010038;87;70594;2016;3;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;3;DR. GASPAR RODRIGUEZ DE FRANCIA;1;1;6 - Anual;0;0;0;0;0;1;1;1;0;0
0010052;91;370033;2016;1;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;15;15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;1;0;0;0;0;0;1;0;0
0010052;91;370033;2016;1;S1;16;16 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;1;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;17;17 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;1;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;18;18 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;19;19 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;1;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;20;20 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;1;0;0
0010052;91;370033;2016;1;S1;21;21 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;22;22 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;1;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;23;23 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;24;24 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;1;0;0;0;0;0
0010052;91;370033;2016;1;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;1;0;0;0;0
0010052;91;370033;2016;1;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;1;0;1;0;0;0;0;0;0;0
0010052;91;370033;2016;1;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;15;15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;16;16 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;17;17 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;18;18 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;19;19 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;20;20 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;21;21 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;22;22 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;23;23 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;24;24 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;107;25 a 29 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;109;30 a 34 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;110;35 a 39 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;111;40 a 44 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;2;S1;112;45 años y más;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;1;0;0;0
0010052;91;370033;2016;3;S1;-5;Menos de 15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;3;S1;15;15 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;3;S1;16;16 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;3;S1;17;17 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;3;S1;18;18 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
0010052;91;370033;2016;3;S1;19;19 años;00;ASUNCION;00;ASUNCION;5;LA ENCARNACION;1;2;6 - Anual;0;0;0;0;0;0;0;0;0;0
